,question_type,multiple_choice_answer,answers,image_id,answer_type,question_id,question,image,split
371,,,,541204,,541204002,What is the dog attached to?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409DE90BD0>,test
372,,,,541204,,541204003,Is the bench broken?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A425E7D0>,test
373,,,,541204,,541204004,What is the sidewalk constructed from?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9F87790>,test
374,,,,524399,,524399000,What are they holding?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409EDC0FD0>,test
375,,,,524399,,524399001,Do they look like father and son?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409EDC0C50>,test
376,,,,524399,,524399002,How many men are in the picture?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A425ED50>,test
377,,,,524399,,524399003,Are the men friends?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409EDC0A90>,test
378,,,,524399,,524399004,What color shirt is the guy on the left wearing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A488A590>,test
379,,,,524399,,524399005,Who is smiling?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A5803150>,test
380,,,,131184,,131184000,Are those cat's twins?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40BB05DFD0>,test
381,,,,131184,,131184001,What color is the cat?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B8817B10>,test
382,,,,131184,,131184002,Would this creature chase a mouse?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A538F350>,test
383,,,,131184,,131184003,What is the cat looking into?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B87562D0>,test
384,,,,408517,,408517000,What is the person standing on?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B8756B10>,test
385,,,,408517,,408517001,Are they both wearing blue jeans?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BA2F0D50>,test
386,,,,408517,,408517002,What color are his shoes?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A57FD690>,test
387,,,,408517,,408517003,How many white shoes?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A57FD750>,test
388,,,,408517,,408517004,What is the leather object on the ground?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A57FDBD0>,test
389,,,,408517,,408517005,Is there any luggage?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BAC4E510>,test
390,,,,131186,,131186000,What is on their back?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A40BDC50>,test
391,,,,131186,,131186001,How many baby sheep are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9BFE610>,test
392,,,,131186,,131186002,Can any of those sheep fart?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9B60F50>,test
393,,,,131186,,131186003,Is that a petting zoo?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409FD12F90>,test
394,,,,131186,,131186004,What is written in green spray paint?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409FD12AD0>,test
395,,,,524403,,524403000,What is the  main color of the sign?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F409DE96310>,test
396,,,,524403,,524403001,What type of sign is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40B828CD10>,test
397,,,,524403,,524403002,What is the sign suppose to say?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40B9902D10>,test
398,,,,524403,,524403003,What is the sign attached to?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40BA95B7D0>,test
399,,,,524403,,524403004,What shape is the sign?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40B941E350>,test
400,,,,524403,,524403005,What are you being told to do?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40B941E5D0>,test
401,,,,524403,,524403006,Can I drive down this road and get out the other side?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40B941E750>,test
402,,,,524403,,524403007,What does the sign say?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40B9902D50>,test
403,,,,393334,,393334000,Is the man asleep?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40A4DFFD10>,test
404,,,,393334,,393334001,Is the TV in the image turned on?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40A49D3810>,test
405,,,,393334,,393334002,What is in the man's right hand?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F40A49D31D0>,test
406,,,,393336,,393336000,What is the bus' license plate number?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40A4258B90>,test
407,,,,393336,,393336001,What company does this bus belong to?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40BA95B9D0>,test
408,,,,393336,,393336002,Is this the 268c bus?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40B99594D0>,test
409,,,,393336,,393336003,What number is on the back of the bus?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40B9959750>,test
410,,,,393336,,393336004,What website is on the back of the bus?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40A4FBB490>,test
411,,,,393336,,393336005,IS this a carnival ride?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40B9CC68D0>,test
412,,,,393336,,393336006,How many people do you see?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40B80D3590>,test
413,,,,393336,,393336007,What is blue and green?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F40A408D090>,test
414,,,,393337,,393337000,Is it snowy?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x419 at 0x7F40A4CF9250>,test
415,,,,393337,,393337001,Is the child's shadow in front of him?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x419 at 0x7F40A4CF9DD0>,test
416,,,,393337,,393337002,Does this kid have any protections?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x419 at 0x7F40BAD9AE10>,test
417,,,,131194,,131194000,How many eyes are painted on the fire hydrant?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x466 at 0x7F40B94CCD90>,test
418,,,,131194,,131194001,Does the fire hydrant get peed on by dogs a lot?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x466 at 0x7F409ED99050>,test
419,,,,131194,,131194002,Where is the fire hydrant?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x466 at 0x7F409ED99B10>,test
420,,,,240319,,240319000,Is the sand wet or dry?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F409DD84590>,test
421,,,,240319,,240319001,What is the location of the photo?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B89AA090>,test
422,,,,240319,,240319002,Is the woman on a horse?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4329410>,test
423,,,,240319,,240319003,Should the girl be wearing a bikini top?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A43295D0>,test
424,,,,262268,,262268000,Is this cat brown?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F40A4329D90>,test
425,,,,262268,,262268001,Is the cat falling?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F40A55CA050>,test
426,,,,262268,,262268002,What is the cat doing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F40A55CA510>,test
427,,,,218230,,218230000,Is it daytime?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A41813D0>,test
428,,,,218230,,218230001,Is it sunny?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4181E90>,test
429,,,,218230,,218230002,How many trains are in this picture?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A506B6D0>,test
430,,,,218230,,218230003,What does the writing on the front of the train on the left say?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9E3EA50>,test
431,,,,131199,,131199000,What is the weather?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40A55D38D0>,test
432,,,,131199,,131199001,What color is the traffic light showing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40A55D39D0>,test
433,,,,131199,,131199002,Where was this photo taken?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40A4E3FE50>,test
434,,,,131199,,131199003,Is there a cow in the road?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40B87BDF10>,test
435,,,,131199,,131199004,Where is the nearest bank?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F409FBC2150>,test
436,,,,131199,,131199005,Are these cars parked?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F409FBC2BD0>,test
437,,,,131199,,131199006,What is the woman wearing on her head?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40B96CDA50>,test
438,,,,131199,,131199007,What color is the umbrella?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40B8782A90>,test
439,,,,131199,,131199008,Where are they going?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40B9CE3190>,test
440,,,,131199,,131199009,Where is the person standing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40B9CE3F50>,test
441,,,,131199,,131199010,Is the street crowded with people?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40BB052D50>,test
442,,,,131199,,131199011,How many license plates are visible?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40BB052B50>,test
443,,,,131199,,131199012,Is this a sculpture?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40B8A3C8D0>,test
444,,,,131199,,131199013,Is the street empty?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40B89331D0>,test
445,,,,131199,,131199014,What language is the advertising in?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40BAF3B250>,test
446,,,,131199,,131199015,What information is on the sign?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40BAF3BE90>,test
447,,,,131199,,131199016,How many people are crossing the street?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40BAF3B8D0>,test
448,,,,131199,,131199017,What filter was used on this picture?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40B8A3C0D0>,test
449,,,,131199,,131199018,Is it in color?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F409DE90750>,test
450,,,,131199,,131199019,Is the person walking in white pants a man?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40B93E5110>,test
451,,,,131199,,131199020,What pattern is on the umbrella?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40BA110FD0>,test
452,,,,131199,,131199021,What kind of language is on the signs?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40BAB3FAD0>,test
453,,,,131199,,131199022,What is the girl doing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40BAB3F3D0>,test
454,,,,131199,,131199023,Can you park in front of Xin dian Gold and Silver Place?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40A53BA6D0>,test
455,,,,131199,,131199024,What country could this be?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F409EE84950>,test
456,,,,131199,,131199025,What is the name of the business shown by the spraying water?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40A4EDC310>,test
457,,,,131199,,131199026,What is advertised in the left window?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40A4EDCF10>,test
458,,,,131199,,131199027,What is a source of water?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40A547D610>,test
459,,,,131199,,131199028,Are any cars in motion?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40A547D290>,test
460,,,,131199,,131199029,Is it raining?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40A57FDCD0>,test
461,,,,131199,,131199030,How many umbrellas are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40A57FD710>,test
462,,,,131199,,131199031,What season is it?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40BABE6190>,test
463,,,,131199,,131199032,What color is the small car?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40BABE6E50>,test
464,,,,131199,,131199033,What is spraying water?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F40B9FED050>,test
465,,,,262272,,262272000,Are they making a collage?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A40BD910>,test
466,,,,262272,,262272001,How many markers are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B9B60490>,test
467,,,,262272,,262272002,What color is the scissors grip?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B9B60610>,test
468,,,,109248,,109248000,How do ducks swim?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x371 at 0x7F409FD129D0>,test
469,,,,109248,,109248001,What color is the duck's bill?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x371 at 0x7F40A4921A50>,test
470,,,,109248,,109248002,Is it alive?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x371 at 0x7F40B828C490>,test
471,,,,109248,,109248003,What color is the top of the duck's head?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x371 at 0x7F409C93A150>,test
472,,,,392811,,392811000,Is he skateboarding?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F409DE96590>,test
473,,,,392811,,392811001,Is he in midair?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A4DFF710>,test
474,,,,392811,,392811002,Is the person moving?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A5803610>,test
475,,,,392811,,392811003,What sport is this man partaking in?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40A47EF610>,test
476,,,,392811,,392811004,Is the man wearing goggles?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B86518D0>,test
477,,,,274969,,274969000,Is this the bathroom?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B8651310>,test
478,,,,274969,,274969001,Will the cat sleep here?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40BB05D690>,test
479,,,,274969,,274969002,What color is the cat?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40BA95B8D0>,test
480,,,,274969,,274969003,Is this in the kitchen?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F40B9959A50>,test
481,,,,393349,,393349000,Is this an albino tiger?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40A4FBB6D0>,test
482,,,,393349,,393349001,What color is this animal?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40A4B0C6D0>,test
483,,,,393349,,393349002,Is the animal mammal?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F40B9CC6850>,test
484,,,,524422,,524422000,Are there tombstone's on the cake?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B9CC61D0>,test
485,,,,524422,,524422001,What does the tombstone on the right say?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A408D990>,test
486,,,,524422,,524422002,What kind of scene is on the cake?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A408D950>,test
487,,,,262279,,262279000,Is that a vegetarian meal?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B94CC290>,test
488,,,,262279,,262279001,Is this plate almost empty?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B94CC7D0>,test
489,,,,262279,,262279002,What meal of the day is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F408C2EE690>,test
490,,,,262279,,262279003,Is it fruit or vegetables inside of the bowl?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F408C2EEB50>,test
491,,,,262279,,262279004,Is there bread on the plate?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409E21C210>,test
492,,,,262279,,262279005,What popular Chinese dish is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F409E21CF50>,test
493,,,,262279,,262279006,Does the dish contain pasta?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A453DB50>,test
494,,,,262279,,262279007,Is this a restaurant or home cooked meal?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A453DF10>,test
495,,,,262279,,262279008,What kind of protein is on the plate?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9902050>,test
496,,,,393352,,393352000,Where can you get something to drink here?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A453D110>,test
497,,,,393352,,393352001,What kind of shop is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B9CE2D90>,test
498,,,,393352,,393352002,What brand is advertised at right?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F408E7C0990>,test
499,,,,393352,,393352003,Where is the light coming from?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B83FCF50>,test
500,,,,393352,,393352004,What type of beverage is sold here?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B83FCB10>,test
501,,,,393352,,393352005,What is the middle light display depicting?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40B83FC810>,test
502,,,,393352,,393352006,Is it dark outside?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A4258310>,test
503,,,,393352,,393352007,How many colors are in the neon sign?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A55CAC90>,test
504,,,,393352,,393352008,Is this a toy store?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A4DDDB10>,test
505,,,,393352,,393352009,Is it a cocktail bar in the scene?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F40A4DDDFD0>,test
506,,,,524425,,524425000,Is this a commercial airline?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A489FCD0>,test
507,,,,524425,,524425001,Are there clouds in the sky?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B941EF50>,test
508,,,,524425,,524425002,Where is this aircraft going?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40A4E3FC90>,test
509,,,,524425,,524425003,How many propellers does this plane have?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B9BCE5D0>,test
510,,,,524425,,524425004,Are these passenger planes?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B9509C50>,test
511,,,,524425,,524425005,Is this a commercial airliner?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B9509990>,test
512,,,,524425,,524425006,Was the plane about to land?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B87BDC50>,test
513,,,,524425,,524425007,Is this a commercial jet?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F409FBC2490>,test
514,,,,524425,,524425008,Is the landing gear down?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B96CDBD0>,test
515,,,,524425,,524425009,Is the landing gear exposed?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B96CDC90>,test
516,,,,524425,,524425010,What color is the back wing on the plane?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B96CDE10>,test
517,,,,524425,,524425011,What model aircraft is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B96CDA10>,test
518,,,,524425,,524425012,Are there propellers on the plane?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B96CD3D0>,test
519,,,,524425,,524425013,Does the plane have a propeller?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B96CD410>,test
520,,,,524425,,524425014,Is this plane landing?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40B8B5B050>,test
521,,,,524425,,524425015,Does the plane have windows?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40BAC4E090>,test
522,,,,524425,,524425016,What is the national origin of the airplane in this picture?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40BAC4E650>,test
523,,,,524425,,524425017,Is the plane ready to land?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F40BAC4EB10>,test
524,,,,262282,,262282000,Is this bus parked?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F408C14C350>,test
525,,,,262282,,262282001,How many levels does this bus have?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BABE6E90>,test
526,,,,262282,,262282002,Is the bus in service?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40BABE61D0>,test
527,,,,262282,,262282003,What number is on the front of the blue bus?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A41A6710>,test
528,,,,262282,,262282004,"Why is the bus ""sorry?""?",<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A41A6C90>,test
529,,,,262282,,262282005,Is the yellow bus vintage or modern?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40B96D8090>,test
530,,,,262282,,262282006,What color is this bus?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A40BD390>,test
531,,,,262282,,262282007,What is the number on the front of the bus?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F40A4D7F250>,test
532,,,,131095,,131095000,What room is this?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F40A4921F90>,test
533,,,,131095,,131095001,Did a man or a woman decorate this room?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F409FD125D0>,test
534,,,,131095,,131095002,What time is it?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F40B828C690>,test
535,,,,131095,,131095003,Are there electrical outlets in the photo?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F409DE96610>,test
536,,,,131212,,131212000,Is the man touching the water?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F409DE96B10>,test
537,,,,131212,,131212001,Who seems like they will reach the beach first?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F40A5803E50>,test
538,,,,131212,,131212002,Why is the surfer's body in that position?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F40A5803F10>,test
539,,,,131212,,131212003,How many fins are on the surfboard?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F40B99BA710>,test
540,,,,131212,,131212004,What color are the surfboards?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F40A4181D90>,test
541,,,,131212,,131212005,Is this surfer wearing neon colors?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F40A4329690>,test
542,,,,131212,,131212006,Are they paddling?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F40A49D36D0>,test
543,,,,131212,,131212007,Is it night time?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F40BAC76D10>,test
544,,,,131212,,131212008,What color is the water?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F40B97DF110>,test
545,,,,131212,,131212009,Are they surfing at night?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F40B8B5B610>,test
546,,,,131212,,131212010,Is the water clear?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F40B9A62890>,test
547,,,,436930,,436930000,Is this a brick wall?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=333x500 at 0x7F40A42582D0>,test
548,,,,436930,,436930001,Is this considered floor to ceiling tile?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=333x500 at 0x7F408C8C3310>,test
549,,,,436930,,436930002,What color is the floor?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=333x500 at 0x7F409C93A050>,test
550,,,,436930,,436930003,How many metal chairs are there?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=333x500 at 0x7F409C93A750>,test
551,,,,436930,,436930004,Is the bathroom clean?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=333x500 at 0x7F409C93A3D0>,test
552,,,,436930,,436930005,Is the room well lit?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=333x500 at 0x7F40A506B310>,test
553,,,,436930,,436930006,Why is there a toilet?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=333x500 at 0x7F40A506BC10>,test
554,,,,415085,,415085000,What website is being shown on the green tarp?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x439 at 0x7F40A489F0D0>,test
555,,,,415085,,415085001,What is the wristband?,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x439 at 0x7F40A4E3FA90>,test
